name1,name2,distance,forced_redirection
Akwa Ibom,Osun,463.41667178827413,0
Akwa Ibom,Yobe,993.6116131720759,0
Akwa Ibom,Edo,266.057066886216,0
Akwa Ibom,Anambra,145.38240558644674,0
Akwa Ibom,Kwara,521.0418962648324,0
Akwa Ibom,Lagos,496.4808866418543,0
Akwa Ibom,Cross River,73.79613177754044,0
Akwa Ibom,Kano,782.5305690127153,0
Akwa Ibom,Oyo,584.002452729443,0
Akwa Ibom,Bauchi,636.6565778733449,0
Akwa Ibom,Adamawa,713.0762194987323,0
Akwa Ibom,Taraba,487.8420387768851,0
Akwa Ibom,Jigawa,908.1835105128644,0
Akwa Ibom,Sokoto,916.0243509757986,0
Akwa Ibom,Nassarawa,381.4748292918933,0
Akwa Ibom,Abia,59.19038710109691,0
Akwa Ibom,Ogun,545.5845063143639,0
Akwa Ibom,Bayelsa,203.03482169317996,0
Akwa Ibom,Gombe,669.3379362555703,0
Oyo,Maradi,742.8352187830646,1
Oyo,Ondo,229.42825761465676,0
Oyo,Kaduna,518.2143818504846,0
Oyo,Benue,589.3984990752634,0
Oyo,Enugu,519.398347110656,0
Oyo,Kebbi,485.5358547295515,0
Oyo,Rivers,538.4843863345528,0
Oyo,Federal Capital Territory,418.5225159292672,0
Oyo,Ekiti,254.29431945778074,0
Oyo,Zamfara,486.1297342040671,0
Oyo,Katsina,712.1685590028044,0
Oyo,Ebonyi,543.3016425610774,0
Oyo,Delta,431.38039294808704,0
Oyo,Plateau,753.9197762460752,0
Oyo,Niger,411.3362546158944,0
Oyo,Kogi,478.45483195204594,0
Oyo,Imo,483.38405722003614,0
Oyo,Osun,141.7678782931759,0
Oyo,Edo,351.59671299731775,0
Oyo,Anambra,460.9024844058224,0
Oyo,Kwara,160.01264929459282,0
Oyo,Lagos,164.01000708214315,0
Oyo,Cross River,647.6469986567756,0
Oyo,Kano,731.5745881518018,0
Oyo,Akwa Ibom,584.002452729443,0
Oyo,Bauchi,770.0690186983452,0
Oyo,Taraba,851.6327884248965,0
Oyo,Jigawa,945.3471843578074,0
Oyo,Sokoto,673.714095560323,0
Oyo,Nassarawa,649.361693396597,0
Oyo,Abia,541.8339458464113,0
Oyo,Ogun,144.08470335948456,0
Oyo,Bayelsa,427.63260137397396,0
Oyo,Gombe,902.317980053406,0
Bauchi,Chad,612.3670366339193,1
Bauchi,Diffa,448.76352159419406,1
Bauchi,Minawao,441.0803977448528,1
Bauchi,Maradi,461.94439543901854,1
Bauchi,Borno,440.786138772634,0
Bauchi,Ondo,613.4271179223387,0
Bauchi,Kaduna,344.4831252524571,0
Bauchi,Benue,292.1919456702703,0
Bauchi,Enugu,464.71289015037297,0
Bauchi,Kebbi,632.6678911059439,0
Bauchi,Rivers,681.7412193865687,0
Bauchi,Federal Capital Territory,352.2556132972151,0
Bauchi,Ekiti,539.0874537073672,0
Bauchi,Zamfara,521.5062685695491,0
Bauchi,Katsina,331.1063831950591,0
Bauchi,Ebonyi,510.06010308242037,0
Bauchi,Delta,682.5436345806161,0
Bauchi,Plateau,105.36347352525539,0
Bauchi,Niger,393.54775311821476,0
Bauchi,Kogi,356.6362121125154,0
Bauchi,Imo,587.8229974027641,0
Bauchi,Osun,645.9169448108455,0
Bauchi,Yobe,365.34714500729245,0
Bauchi,Edo,536.2619116008061,0
Bauchi,Anambra,554.586446402263,0
Bauchi,Kwara,610.9257951038992,0
Bauchi,Lagos,827.0961101541119,0
Bauchi,Cross River,614.8598083596418,0
Bauchi,Kano,237.75161299460532,0
Bauchi,Akwa Ibom,636.6565778733449,0
Bauchi,Oyo,770.0690186983452,0
Bauchi,Adamawa,309.56177975794066,0
Bauchi,Taraba,297.4537283018503,0
Bauchi,Jigawa,274.2806280241863,0
Bauchi,Sokoto,492.1711178345473,0
Bauchi,Nassarawa,256.9401715827998,0
Bauchi,Abia,589.5886920161961,0
Bauchi,Ogun,854.5584620441803,0
Bauchi,Bayelsa,734.1182585123249,0
Bauchi,Gombe,159.40267413201556,0
Adamawa,Chad,521.9663228089871,1
Adamawa,Diffa,448.3352841129426,1
Adamawa,Minawao,209.93553208857332,1
Adamawa,Maradi,749.1341934536633,1
Adamawa,Borno,283.68652431017347,0
Adamawa,Ondo,830.7391980873549,0
Adamawa,Kaduna,652.647229520728,0
Adamawa,Benue,448.7334856453572,0
Adamawa,Enugu,592.7172109379333,0
Adamawa,Kebbi,942.1211997717164,0
Adamawa,Rivers,777.4608130811052,0
Adamawa,Federal Capital Territory,614.7017276328774,0
Adamawa,Ekiti,774.0414244257483,0
Adamawa,Zamfara,830.9052204595768,0
Adamawa,Katsina,623.4609207870874,0
Adamawa,Ebonyi,616.0002439538129,0
Adamawa,Delta,819.6755289045419,0
Adamawa,Plateau,275.85566446940015,0
Adamawa,Niger,688.4862189206489,0
Adamawa,Kogi,554.4925069572839,0
Adamawa,Imo,710.8819283986768,0
Adamawa,Osun,887.8583096449031,0
Adamawa,Yobe,406.085354006343,0
Adamawa,Edo,725.3169550073811,0
Adamawa,Anambra,691.9205106510889,0
Adamawa,Kwara,872.2335396891193,0
Adamawa,Cross River,661.8345497647073,0
Adamawa,Kano,527.8063684859505,0
Adamawa,Akwa Ibom,713.0762194987323,0
Adamawa,Bauchi,309.56177975794066,0
Adamawa,Taraba,225.46018006282173,0
Adamawa,Jigawa,443.15818801460114,0
Adamawa,Sokoto,791.3239726220716,0
Adamawa,Nassarawa,387.9212525782119,0
Adamawa,Abia,686.7565421138513,0
Adamawa,Bayelsa,872.0515012454291,0
Adamawa,Gombe,150.87777859710235,0
Taraba,Chad,734.3620638921042,1
Taraba,Diffa,628.8832861261816,1
Taraba,Minawao,435.3945980545685,1
Taraba,Maradi,752.9082587656834,1
Taraba,Borno,502.453433769374,0
Taraba,Ondo,640.7664494600548,0
Taraba,Kaduna,579.5549497333456,0
Taraba,Benue,262.3921067985364,0
Taraba,Enugu,378.4995676956838,0
Taraba,Kebbi,867.6444983923797,0
Taraba,Rivers,553.0316196173326,0
Taraba,Federal Capital Territory,472.1420610985304,0
Taraba,Ekiti,597.3385149722527,0
Taraba,Zamfara,759.0878040993983,0
Taraba,Katsina,621.7172320870018,0
Taraba,Ebonyi,395.56686018331965,0
Taraba,Delta,600.7736793989425,0
Taraba,Plateau,200.11347796713903,0
Taraba,Niger,578.1253417751943,0
Taraba,Kogi,373.3113417344909,0
Taraba,Imo,491.2804563617707,0
Taraba,Osun,710.7402924411891,0
Taraba,Yobe,566.3195253486987,0
Taraba,Edo,526.1811835175738,0
Taraba,Anambra,476.14100017994474,0
Taraba,Kwara,710.8554140659085,0
Taraba,Lagos,851.1829299954504,0
Taraba,Cross River,436.65317198144095,0
Taraba,Kano,532.0049419683428,0
Taraba,Akwa Ibom,487.8420387768851,0
Taraba,Oyo,851.6327884248965,0
Taraba,Bauchi,297.4537283018503,0
Taraba,Adamawa,225.46018006282173,0
Taraba,Jigawa,540.8835160822492,0
Taraba,Sokoto,772.6108188979424,0
Taraba,Nassarawa,203.76809556030608,0
Taraba,Abia,463.428987775898,0
Taraba,Ogun,891.0510270385787,0
Taraba,Bayelsa,652.4836783338902,0
Taraba,Gombe,222.80342025679542,0
Jigawa,Chad,439.55663427838726,1
Jigawa,Diffa,246.8274337241773,1
Jigawa,Minawao,446.01592839598067,1
Jigawa,Maradi,369.7230820106086,1
Jigawa,Borno,379.56532291445444,0
Jigawa,Ondo,833.5629352105431,0
Jigawa,Kaduna,436.1222404350894,0
Jigawa,Benue,561.6168729464457,0
Jigawa,Enugu,731.8240579006689,0
Jigawa,Kebbi,659.1412793767345,0
Jigawa,Rivers,949.6660159133196,0
Jigawa,Federal Capital Territory,556.8119283210557,0
Jigawa,Ekiti,750.190628697146,0
Jigawa,Zamfara,562.0203435893666,0
Jigawa,Katsina,282.95133946414916,0
Jigawa,Ebonyi,779.8226546116052,0
Jigawa,Delta,940.070199089897,0
Jigawa,Plateau,375.2054167861117,0
Jigawa,Niger,534.599544195668,0
Jigawa,Kogi,608.1955791722587,0
Jigawa,Imo,852.0891285311263,0
Jigawa,Osun,842.4915336786231,0
Jigawa,Yobe,165.00246221619656,0
Jigawa,Edo,778.7078754754439,0
Jigawa,Anambra,816.1998883844142,0
Jigawa,Kwara,787.6592903067154,0
Jigawa,Cross River,888.8370428820908,0
Jigawa,Kano,220.65512886774047,0
Jigawa,Akwa Ibom,908.1835105128644,0
Jigawa,Oyo,945.3471843578074,0
Jigawa,Bauchi,274.2806280241863,0
Jigawa,Adamawa,443.15818801460114,0
Jigawa,Taraba,540.8835160822492,0
Jigawa,Sokoto,438.59113445357974,0
Jigawa,Nassarawa,530.8076431467824,0
Jigawa,Abia,858.9990767060142,0
Jigawa,Bayelsa,989.9209692232872,0
Jigawa,Gombe,328.5504426873343,0
Sokoto,Chad,864.479364013483,1
Sokoto,Diffa,672.959492328923,1
Sokoto,Minawao,863.6354985159335,1
Sokoto,Maradi,82.46049687380882,1
Sokoto,Borno,813.0010987227934,0
Sokoto,Ondo,671.1746235363877,0
Sokoto,Kaduna,239.44009787378974,0
Sokoto,Benue,624.4869764162037,0
Sokoto,Enugu,738.5296200611327,0
Sokoto,Kebbi,245.62075341639775,0
Sokoto,Rivers,925.5683761602401,0
Sokoto,Federal Capital Territory,454.2139048321908,0
Sokoto,Ekiti,587.599584468604,0
Sokoto,Zamfara,189.5381101506332,0
Sokoto,Katsina,169.81051943487992,0
Sokoto,Ebonyi,793.1760652854068,0
Sokoto,Delta,867.1144861444137,0
Sokoto,Plateau,573.9289515268106,0
Sokoto,Niger,334.0397101926056,0
Sokoto,Kogi,589.5264819993008,0
Sokoto,Imo,822.0068245619412,0
Sokoto,Osun,628.1321595684658,0
Sokoto,Yobe,600.0032553101654,0
Sokoto,Edo,685.1274204439953,0
Sokoto,Anambra,780.197750093388,0
Sokoto,Kwara,548.1968215112843,0
Sokoto,Lagos,812.0878318402727,0
Sokoto,Cross River,932.2424374213879,0
Sokoto,Kano,264.22869852530584,0
Sokoto,Akwa Ibom,916.0243509757986,0
Sokoto,Oyo,673.714095560323,0
Sokoto,Bauchi,492.1711178345473,0
Sokoto,Adamawa,791.3239726220716,0
Sokoto,Taraba,772.6108188979424,0
Sokoto,Jigawa,438.59113445357974,0
Sokoto,Nassarawa,638.1099869253909,0
Sokoto,Abia,857.0599905237698,0
Sokoto,Ogun,811.2452857828283,0
Sokoto,Bayelsa,903.4641799915298,0
Sokoto,Gombe,642.1135714882687,0
Nassarawa,Chad,834.7739914902781,1
Nassarawa,Diffa,691.053955695057,1
Nassarawa,Minawao,586.1965950874898,1
Nassarawa,Maradi,637.2974552437885,1
Nassarawa,Borno,626.5629633169226,0
Nassarawa,Ondo,444.69799956173074,0
Nassarawa,Kaduna,417.1983237075876,0
Nassarawa,Benue,61.26778869541399,0
Nassarawa,Enugu,219.9766158100846,0
Nassarawa,Kebbi,691.8882323339479,0
Nassarawa,Rivers,431.12233770496755,0
Nassarawa,Federal Capital Territory,273.71584286528355,0
Nassarawa,Ekiti,395.3047908157154,0
Nassarawa,Zamfara,588.1708732391835,0
Nassarawa,Katsina,512.3238377710192,0
Nassarawa,Ebonyi,258.57854218280517,0
Nassarawa,Delta,447.9936197955711,0
Nassarawa,Plateau,166.4420499551859,0
Nassarawa,Niger,391.58122192738773,0
Nassarawa,Kogi,171.1865609823067,0
Nassarawa,Imo,344.61896422404436,0
Nassarawa,Osun,509.2355370486034,0
Nassarawa,Yobe,612.5641683340386,0
Nassarawa,Edo,337.4338021684577,0
Nassarawa,Anambra,317.39041274518326,0
Nassarawa,Kwara,507.0961458425706,0
Nassarawa,Lagos,659.2100411935824,0
Nassarawa,Cross River,358.03000391082475,0
Nassarawa,Kano,438.92111481097317,0
Nassarawa,Akwa Ibom,381.4748292918933,0
Nassarawa,Oyo,649.361693396597,0
Nassarawa,Bauchi,256.9401715827998,0
Nassarawa,Adamawa,387.9212525782119,0
Nassarawa,Taraba,203.76809556030608,0
Nassarawa,Jigawa,530.8076431467824,0
Nassarawa,Sokoto,638.1099869253909,0
Nassarawa,Abia,337.66565180052635,0
Nassarawa,Ogun,696.4759919733642,0
Nassarawa,Bayelsa,500.8361044835226,0
Nassarawa,Gombe,301.6783905399523,0
Abia,Minawao,895.745637486709,1
Abia,Maradi,883.068010604502,1
Abia,Borno,951.1235742547949,0
Abia,Ondo,317.79121685764045,0
Abia,Kaduna,617.8126276094015,0
Abia,Benue,297.7302709239315,0
Abia,Enugu,128.79934913067115,0
Abia,Kebbi,815.2300447292054,0
Abia,Rivers,93.70930880618307,0
Abia,Federal Capital Territory,403.2547330431258,0
Abia,Ekiti,343.7588813805183,0
Abia,Zamfara,738.7981853339467,0
Abia,Katsina,777.2940750065544,0
Abia,Ebonyi,79.54589670022112,0
Abia,Delta,150.19522005255055,0
Abia,Plateau,504.1076796700993,0
Abia,Niger,532.8889060985879,0
Abia,Kogi,273.6749524366733,0
Abia,Imo,58.45087574540655,0
Abia,Osun,415.8379845331506,0
Abia,Yobe,949.9487924507769,0
Abia,Edo,211.64626753362958,0
Abia,Anambra,89.25979278627645,0
Abia,Kwara,469.1513379644409,0
Abia,Lagos,467.174960148168,0
Abia,Cross River,106.09698006061109,0
Abia,Kano,727.3317795055607,0
Abia,Akwa Ibom,59.19038710109691,0
Abia,Oyo,541.8339458464113,0
Abia,Bauchi,589.5886920161961,0
Abia,Adamawa,686.7565421138513,0
Abia,Taraba,463.428987775898,0
Abia,Jigawa,858.9990767060142,0
Abia,Sokoto,857.0599905237698,0
Abia,Nassarawa,337.66565180052635,0
Abia,Ogun,515.4128605066369,0
Abia,Bayelsa,196.51362485018885,0
Abia,Gombe,632.4409226482306,0
Ogun,Maradi,877.4880088097211,1
Ogun,Ondo,251.83598471299024,0
Ogun,Kaduna,639.3859478427252,0
Ogun,Benue,635.2095566715416,0
Ogun,Enugu,528.1928462983104,0
Ogun,Kebbi,629.4475900013607,0
Ogun,Rivers,487.41106895217507,0
Ogun,Federal Capital Territory,505.1383698336566,0
Ogun,Ekiti,315.79656704861446,0
Ogun,Zamfara,625.6954576563855,0
Ogun,Katsina,836.8872811211315,0
Ogun,Ebonyi,537.966403643359,0
Ogun,Delta,379.7393188693349,0
Ogun,Plateau,822.7233845299802,0
Ogun,Niger,527.6089480906994,0
Ogun,Kogi,527.9698489138959,0
Ogun,Imo,459.4253844454069,0
Ogun,Osun,211.5427753688451,0
Ogun,Edo,365.8764866246957,0
Ogun,Anambra,448.780344706815,0
Ogun,Kwara,272.25062796364193,0
Ogun,Lagos,49.4759827086168,0
Ogun,Cross River,616.1762960385882,0
Ogun,Kano,846.6068583022555,0
Ogun,Akwa Ibom,545.5845063143639,0
Ogun,Oyo,144.08470335948456,0
Ogun,Bauchi,854.5584620441803,0
Ogun,Taraba,891.0510270385787,0
Ogun,Sokoto,811.2452857828283,0
Ogun,Nassarawa,696.4759919733642,0
Ogun,Abia,515.4128605066369,0
Ogun,Bayelsa,359.08284324610366,0
Ogun,Gombe,973.1316571669151,0
Bayelsa,Maradi,945.3332109436833,1
Bayelsa,Ondo,251.49592030795213,0
Bayelsa,Kaduna,674.2347688858332,0
Bayelsa,Benue,448.7860786818239,0
Bayelsa,Enugu,281.9564727548346,0
Bayelsa,Kebbi,806.9584415787307,0
Bayelsa,Rivers,134.83717787237256,0
Bayelsa,Federal Capital Territory,465.1774450454967,0
Bayelsa,Ekiti,321.76884118368395,0
Bayelsa,Zamfara,753.2891670272501,0
Bayelsa,Katsina,858.3706074183972,0
Bayelsa,Ebonyi,256.91702669788845,0
Bayelsa,Delta,52.88220417865865,0
Bayelsa,Plateau,662.8036498273917,0
Bayelsa,Niger,569.6146825455169,0
Bayelsa,Kogi,381.7713071426194,0
Bayelsa,Imo,161.30570229114005,0
Bayelsa,Osun,337.55425152807226,0
Bayelsa,Edo,222.79116589480546,0
Bayelsa,Anambra,183.44600189908036,0
Bayelsa,Kwara,414.03776954732245,0
Bayelsa,Lagos,309.72655416269475,0
Bayelsa,Cross River,276.82805437061336,0
Bayelsa,Kano,827.4309762859558,0
Bayelsa,Akwa Ibom,203.03482169317996,0
Bayelsa,Oyo,427.63260137397396,0
Bayelsa,Bauchi,734.1182585123249,0
Bayelsa,Adamawa,872.0515012454291,0
Bayelsa,Taraba,652.4836783338902,0
Bayelsa,Jigawa,989.9209692232872,0
Bayelsa,Sokoto,903.4641799915298,0
Bayelsa,Nassarawa,500.8361044835226,0
Bayelsa,Abia,196.51362485018885,0
Bayelsa,Ogun,359.08284324610366,0
Bayelsa,Gombe,802.4445802937505,0
Gombe,Chad,536.2088088633035,1
Gombe,Diffa,410.5055127380322,1
Gombe,Minawao,298.9911967104847,1
Gombe,Maradi,603.0489059044351,1
Gombe,Borno,325.649632296273,0
Gombe,Ondo,724.1293924493486,0
Gombe,Kaduna,503.6578892426455,0
Gombe,Benue,356.7720116081121,0
Gombe,Enugu,520.9911215615913,0
Gombe,Kebbi,791.9970905308385,0
Gombe,Rivers,726.0217901403485,0
Gombe,Federal Capital Territory,485.57524105820676,0
Gombe,Ekiti,658.8694434232157,0
Gombe,Zamfara,680.8697750358596,0
Gombe,Katsina,475.46120966277346,0
Gombe,Ebonyi,555.3489272015094,0
Gombe,Delta,749.582096515483,0
Gombe,Plateau,150.43070288080287,0
Gombe,Niger,546.2148617314012,0
Gombe,Kogi,450.5121644749534,0
Gombe,Imo,645.0580812268008,0
Gombe,Osun,770.6979512564923,0
Gombe,Yobe,344.13916197599474,0
Gombe,Edo,629.7295493784096,0
Gombe,Anambra,619.0077691487288,0
Gombe,Kwara,746.1683653846843,0
Gombe,Lagos,940.8596492448306,0
Gombe,Cross River,630.8963260396278,0
Gombe,Kano,379.7519382163505,0
Gombe,Akwa Ibom,669.3379362555703,0
Gombe,Oyo,902.317980053406,0
Gombe,Bauchi,159.40267413201556,0
Gombe,Adamawa,150.87777859710235,0
Gombe,Taraba,222.80342025679542,0
Gombe,Jigawa,328.5504426873343,0
Gombe,Sokoto,642.1135714882687,0
Gombe,Nassarawa,301.6783905399523,0
Gombe,Abia,632.4409226482306,0
Gombe,Ogun,973.1316571669151,0
Gombe,Bayelsa,802.4445802937505,0
